place_id,name,types,rating,user_ratings_total,price_level,lat,lon,vicinity,business_status,editorial_summary,website,international_phone_number,cuisine_detected,cuisine_source,top_review_language,top_language_share,n_reviews_fetched,review_language_counts_json,cuisine_detected_original,cuisine_source_original
ChIJ1xp4TYtvxkcR2ZpV4DE_8Lk,The Colour Kitchen De Hoge Weide | Restaurant | Vergaderen,"establishment,food,point_of_interest,restaurant,store",4.5,285.0,2.0,52.087599,5.056419,"AB Harrewijnstraat 45, Utrecht",OPERATIONAL,,https://thecolourkitchen.com/restaurant-hoge-weide/,+31 30 670 2100,american,original,en,1.0,5,"{""en"": 5}",american,reviews
ChIJeSBW3PlvxkcRKCUyNfngcBs,Castellum Hoge Woerd,"cafe,establishment,food,museum,point_of_interest,restaurant",4.4,1394.0,,52.08723639999999,5.042352,"Hoge Woerdplein 1, Utrecht",OPERATIONAL,,https://www.castellumhogewoerd.nl/,+31 30 286 0084,pub,original,en,1.0,5,"{""en"": 5}",pub,reviews
ChIJpb9CyVdlxkcRauP1R7sBDPM,Jasmine Palace Restaurant,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.2,398.0,2.0,52.08271939999999,5.0393446,"Zandweg 102, Utrecht",OPERATIONAL,,https://jasmine-palace.com/,+31 30 666 3539,chinese,original,en,1.0,5,"{""en"": 5}",chinese,reviews
ChIJ1RTK31ZlxkcRT4mGM8IDBPQ,Cafetaria 't Pleintje De Meern,"establishment,food,point_of_interest,restaurant",3.9,239.0,,52.0797976,5.0377177,"Mereveldplein 29, Utrecht",OPERATIONAL,,http://www.hetpleintjedemeern.nl/,+31 30 666 3383,fast_food,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJM2H34EJlxkcRr_tDNUQKGRo,Papa John’s Head Office NL,"establishment,food,point_of_interest,restaurant",,,,52.0785646,5.0578597,"Strijkviertel 31, Utrecht",OPERATIONAL,,,+31 6 45948239,other,heuristic_name_only,,0.0,0,{},unknown,
ChIJ2awTPi9lxkcR9lS_vOcYONQ,Pizza Del Mozzo,"establishment,food,meal_delivery,point_of_interest,restaurant",4.4,134.0,,52.07993080000001,5.0397212,"Kalverstraat 27, Utrecht",OPERATIONAL,,https://www.pizzeriadelmozzo.nl/,+31 30 633 8512,italian,keyword_name_website,en,1.0,5,"{""en"": 5}",italian,name
ChIJTQg8hBplxkcRWFK_0UCJlDk,New York Pizza,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",2.4,97.0,2.0,52.0797293,5.037998099999999,"Mereveldplein 32, Utrecht",OPERATIONAL,"Pies, subs, baked pastas & other Italian faves are served at this standard eat-in & take-out spot.",https://www.newyorkpizza.nl/?store=223&utm_medium=organic&utm_source=GMBlisting,+31 30 307 8444,italian,keyword_name_website,en,1.0,5,"{""en"": 5}",italian,name
ChIJc3prB9hlxkcR4L_Be3abY9o,Burger Kitchen,"establishment,food,point_of_interest,restaurant",2.7,6.0,,52.0797182,5.0379786,"Mereveldplein 32, Utrecht",OPERATIONAL,,https://www.burgerkitchen.com/,+31 30 340 0092,american,keyword_name_website,en,0.6,5,"{""en"": 3, ""en-US"": 2}",american,name
ChIJPaVtEGtlxkcRjkJWDttAQw0,Grill&Chill,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.9,36.0,,52.0809836,5.0614874,"Overvliet 5, Utrecht",OPERATIONAL,,https://www.grillenchill-utrecht.nl/,+31 6 46993672,american,original,en-US,0.6,5,"{""en"": 2, ""en-US"": 3}",american,reviews
ChIJMwvn6DJlxkcRn4OBipjGZBU,TRINH - Vietnamese streetfood,"establishment,food,point_of_interest,restaurant",4.5,227.0,,52.0827361,5.039175699999999,"Zandweg 103, Utrecht",OPERATIONAL,,http://www.trinhstreetfood.nl/,+31 30 737 0651,vietnamese,keyword_name_website,en,1.0,5,"{""en"": 5}",indian,reviews
ChIJI2WMMFZlxkcRa-mvxm4rUh8,100% Real Greek 🇬🇷,"establishment,food,meal_delivery,point_of_interest,restaurant",4.5,578.0,2.0,52.0829258,5.0381567,"Zandweg 115, Utrecht",OPERATIONAL,,http://www.100realgreek.nl/,+31 30 737 1271,greek,keyword_name_website,en,1.0,5,"{""en"": 5}",greek,name
ChIJMalCaFZlxkcR4ZDpjqYKwaE,The Grill Brothers,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.2,172.0,,52.0818741,5.0369046,"Meerndijk 18, Utrecht",OPERATIONAL,,https://www.grillroomkusadasi.nl/,+31 30 666 2730,turkish,original,en,1.0,5,"{""en"": 5}",turkish,reviews
ChIJG2jZovRvxkcRqmrrDlxfF7s,Italia Leidscherijn,"establishment,food,meal_delivery,point_of_interest,restaurant,store",4.2,174.0,,52.0874213,5.054071,"Verlengde Houtrakgracht 305, Utrecht",OPERATIONAL,,http://www.italia-utrecht.nl/,+31 30 231 6238,italian,keyword_name_website,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJFdS9RABlxkcRowRv4F7tns4,EV ZIN Delicatessen,"establishment,food,point_of_interest,restaurant",4.7,45.0,,52.0830547,5.0366206,"Zandweg 131, Utrecht",OPERATIONAL,,http://www.evzin.nl/,+31 6 27861333,greek,original,en,1.0,5,"{""en"": 5}",greek,reviews
ChIJhVZGGlZlxkcR4HhEysn7Fs4,Sams King Ribs,"establishment,food,point_of_interest,restaurant",4.7,407.0,2.0,52.083268,5.036756,"Castellumlaan 2, Utrecht",OPERATIONAL,,https://samskingribs.nl/,+31 30 658 5704,american,keyword_name_website,en,1.0,5,"{""en"": 5}",french,reviews
ChIJ2WnMm_RvxkcRothmIiHCJYw,Kwalitaria Parkwijk - Utrecht,"establishment,food,point_of_interest,restaurant",3.5,416.0,2.0,52.0879343,5.0541444,"Verlengde Houtrakgracht 419, Utrecht",OPERATIONAL,,http://kwalitaria.nl/?utm_source=google&utm_medium=organic&utm_campaign=organic_gmb,+31 30 670 0025,fast_food,chain_name_website,en,1.0,5,"{""en"": 5}",american,reviews
ChIJqczCTNVvxkcR_dnHl4-uAso,La Cuisjine,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.7,12.0,,52.08761089999999,5.0545291,"Verlengde Houtrakgracht 345, Utrecht",OPERATIONAL,,https://lacuisjine.nl/,+31 6 53796565,middle_eastern,original,en-US,0.8,5,"{""en"": 1, ""en-US"": 4}",middle_eastern,reviews
ChIJ633ASVFvxkcR8EFj5U_T0js,Yen Cuisine,"establishment,food,point_of_interest,restaurant",5.0,17.0,,52.08777300000001,5.0538162,"Verlengde Houtrakgracht 598, Utrecht",OPERATIONAL,,https://www.yencuisine.nl/,+31 6 19417215,vietnamese,search_snippet,en,0.8,5,"{""en"": 4, ""en-US"": 1}",unknown,
ChIJ-bTT3PlvxkcR3T2AYrFGpIM,CastellumCafé,"establishment,food,point_of_interest,restaurant",4.1,164.0,,52.086898,5.042087599999999,"Hoge Woerdplein 1, Utrecht",OPERATIONAL,,https://www.castellum.cafe/,+31 30 633 8038,cafe,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJJ52NDLNvxkcRD8UZklqoSl8,Sushi Station Utrecht Leidsche Rijn,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.8,123.0,,52.088062,5.0544589,"Verlengde Houtrakgracht 415, Utrecht",OPERATIONAL,,https://utrecht.sushistation.nl/,+31 30 662 4439,japanese,keyword_name_website,en,1.0,5,"{""en"": 5}",japanese,name
ChIJszCPhN9vxkcRUdJWtrENC4g,Resto VanHarte Utrecht Leidsche Rijn,"establishment,food,point_of_interest,restaurant",,,1.0,52.0884899,5.0527229,"Eerste Oosterparklaan 76, Utrecht",OPERATIONAL,,https://restovanharte.nl/,+31 900 9003030,european,website_text,,0.0,0,{},unknown,
ChIJ0dO2Mn9vxkcRAH7f_A0YVWY,Smoesjes,"establishment,food,point_of_interest,restaurant",4.4,349.0,2.0,52.0870328,5.084935799999999,"Händelstraat 100, Utrecht",OPERATIONAL,,http://www.smoesjesutrecht.nl/,+31 30 633 2944,european,search_snippet,en,1.0,5,"{""en"": 5}",unknown,
ChIJY60WznhvxkcRBuR0ZfDL47s,Kwalitaria,"establishment,food,point_of_interest,restaurant",3.3,172.0,2.0,52.0873725,5.085306399999999,"Everard Meijsterlaan 32, Utrecht",CLOSED_TEMPORARILY,,https://kwalitaria.nl/?utm_source=google&utm_medium=organic&utm_campaign=organic_gmb,+31 88 044 6000,fast_food,chain_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJ8SIukupvxkcRBxzqltN-Vbc,Eethoek Donau,"establishment,food,meal_delivery,point_of_interest,restaurant",4.5,55.0,,52.08480549999999,5.0687521,"Burgemeester Verderlaan 13, Utrecht",OPERATIONAL,,http://www.eethoekdonau.nl/,+31 6 27479759,american,original,en,0.6,5,"{""en"": 3, ""en-US"": 2}",american,reviews
ChIJ92McGYBlxkcRBSloTJrG6-0,J&N Veggie&Kebab,"establishment,food,point_of_interest,restaurant",4.5,81.0,,52.0775418,5.0862722,"Van Heuven Goedhartlaan 77-H, Utrecht",OPERATIONAL,,,+31 30 785 6189,turkish,keyword_name_website,en,1.0,5,"{""en"": 5}",turkish,name
ChIJL4LegS5lxkcR5nyPYDLbvEs,Al Marsa Utrecht,"establishment,food,point_of_interest,restaurant,store",4.4,79.0,,52.0775819,5.086341399999999,"Van Heuven Goedhartlaan 77G, Utrecht",OPERATIONAL,,https://al-marsa8.webnode.nl/,+31 30 633 2552,middle_eastern,original,en,0.8,5,"{""en"": 4, ""en-US"": 1}",middle_eastern,reviews
ChIJuxZ1s6NlxkcR9wgXePohYOE,El-Aziz Çigköfte Utrecht,"establishment,food,point_of_interest,restaurant",4.9,50.0,,52.07767699999999,5.086422600000001,"Van Heuven Goedhartlaan 77E, Utrecht",OPERATIONAL,,https://www.thuisbezorgd.nl/menu/el-aziz-cigkofte-utrecht-utrecht,+31 6 18700846,turkish,search_snippet,en-US,0.8,5,"{""en"": 1, ""en-US"": 4}",unknown,
ChIJX6V1vHRvxkcRfexfKU_sndE,A Beautiful Mess - Utrecht (AZC Oog in Al),"establishment,food,point_of_interest,restaurant",4.6,128.0,1.0,52.082859,5.0855789,"Joseph Haydnlaan 2, Utrecht",OPERATIONAL,,https://abeautifulmess.nl/utrecht/,+31 6 34180271,middle_eastern,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJBatPC-5vxkcRxTQ7RNSF0q8,Het Blauwe Huis,"establishment,food,point_of_interest,restaurant",4.6,87.0,,52.0871891,5.076139899999999,"Statendaalder 2, Utrecht",CLOSED_TEMPORARILY,,https://www.hetblauwehuisutrecht.nl/,,italian,original,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJf3S69AFvxkcRAcGW2hNXvco,SPAR express Utrecht 24 Oktober Pl.,"convenience_store,establishment,food,gas_station,grocery_or_supermarket,point_of_interest,restaurant,store,supermarket",3.2,6.0,1.0,52.0815079,5.0906052,"24 Oktoberplein 1, Utrecht",OPERATIONAL,,https://www.spar.nl/winkels/spar-express-utrecht-24-oktober-pl.-70/?utm_campaign=SPAR+express+Utrecht+24+Oktober+Pl.&utm_content=70&utm_medium=Localistico&utm_source=google_gmb,+31 30 899 0334,fast_food,chain_name_website,en,0.6,5,"{""en"": 3, ""en-US"": 2}",unknown,
ChIJ3zsjWKZlxkcR-t1ZgwgJg6c,colourkitchen,"establishment,food,point_of_interest,restaurant",5.0,2.0,,52.0786007,5.092111099999999,"Beneluxlaan 9, Utrecht",OPERATIONAL,,https://hetportaal.thecolourkitchen.com/,+31 6 38685704,european,website_text,und,1.0,2,"{""und"": 2}",unknown,
ChIJZ3HoKX9vxkcRHUxJ3W-RVBU,Burano Oog in Al,"cafe,establishment,food,meal_takeaway,point_of_interest,restaurant,store",3.9,94.0,,52.08662210000001,5.0856967,"Händelstraat 67, Utrecht",OPERATIONAL,,http://www.gelatoburano.nl/,+31 6 21302838,italian,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJpeuXJGdvxkcRRejmJoW6kjE,Miyagi & Jones Utrecht,"bar,establishment,food,point_of_interest,restaurant",4.3,1701.0,2.0,52.0867744,5.1062984,"Handelskamerstraat 14, Utrecht",OPERATIONAL,,https://www.miyagiandjones.nl/,+31 30 307 5088,chinese,original,en,1.0,5,"{""en"": 5}",chinese,reviews
ChIJqz1chfZlxkcR2E_S8fzs33s,Domino's Pizza Utrecht Rijnlaan,"establishment,food,point_of_interest,restaurant",3.0,305.0,2.0,52.0773004,5.1145575,"Rijnlaan 6A, Utrecht",OPERATIONAL,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,https://www.dominos.nl/?utm_source=google&utm_medium=local&utm_campaign=yext,+31 30 288 8712,fast_food,chain_name_website,en,1.0,5,"{""en"": 5}",italian,name
ChIJ1eEO1ttvxkcRWHlBXpJbUPg,Restaurant Fico,"establishment,food,point_of_interest,restaurant",4.5,669.0,3.0,52.0826997,5.1068452,"Veilinghavenkade 14, Utrecht",OPERATIONAL,,http://www.ficoutrecht.nl/,+31 30 296 6001,european,search_snippet,en,1.0,5,"{""en"": 5}",unknown,
ChIJmZzYf3tvxkcRl5eI1yUknuI,Landhuis in de stad,"cafe,establishment,food,point_of_interest,restaurant",4.6,1502.0,2.0,52.0867376,5.0925137,"Park Oog in Al 1, Utrecht",OPERATIONAL,"Down-to-earth eatery featuring a terrace, seasonal dishes & a shop selling local products.",http://www.landhuisindestad.nl/,+31 30 310 7309,european,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJF4sWw19vxkcR2vWO6vwntwc,Beers & Barrels - Utrecht Veilinghaven,"bar,establishment,food,point_of_interest,restaurant",4.1,2273.0,2.0,52.082383,5.1092038,"Veilinghavenkade 177, Utrecht",OPERATIONAL,,https://www.beersbarrels.nl/nl/locaties/utrecht-veilinghaven/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=utrechtveilinghaven,+31 30 293 7563,american,original,en,1.0,5,"{""en"": 5}",american,reviews
ChIJvfhyM2FvxkcRYZFxtOvPF-Y,Speys Jaarbeurs,"establishment,food,point_of_interest,restaurant",3.1,304.0,2.0,52.0859141,5.1040661,"Veemarktplein 50, Utrecht",OPERATIONAL,,http://speysjaarbeurs.nl/,+31 6 30348513,italian,original,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJC0ecnPZlxkcRwS-ohQgN6yM,At Kees,"establishment,food,grocery_or_supermarket,point_of_interest,restaurant,store",4.8,54.0,,52.0770896,5.1141073,"Rijnlaan 9, Utrecht",OPERATIONAL,,http://www.bijkees.com/,+31 6 41778586,british,original,en,0.6,5,"{""en"": 3, ""en-US"": 2}",british,reviews
ChIJjd-JmvZlxkcRBmbSGaRkyX0,Vis Dock,"establishment,food,point_of_interest,restaurant,store",4.8,327.0,,52.077015,5.114552,"Rijnlaan 10, Utrecht",OPERATIONAL,,https://www.facebook.com/visdock/,+31 30 280 0272,seafood,keyword_name_website,en,1.0,5,"{""en"": 5}",unknown,
ChIJw_-_OmdvxkcRDrw29VoBUYY,RUIG,"bar,establishment,food,point_of_interest,restaurant",4.1,1260.0,2.0,52.08681929999999,5.1065904,"Handelskamerstraat 2, 3521hd, Utrecht",OPERATIONAL,,http://www.restaurant-ruig.nl/,+31 30 888 1111,european,original,en,1.0,5,"{""en"": 5}",european,reviews
ChIJRSpt2HpvxkcRoLFvXcGyX5g,GiROS,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.3,234.0,2.0,52.0893191,5.0951743,"44, Abel Tasmanstraat, Utrecht",OPERATIONAL,,http://www.giros-utrecht.nl/,+31 30 294 3104,greek,original,en,1.0,5,"{""en"": 5}",greek,reviews
ChIJCciOmLBlxkcRNZS2H1M72lI,Roti & Chai,"establishment,food,point_of_interest,restaurant",4.7,319.0,,52.0795804,5.0938237,"Admiraal Helfrichlaan 70, Utrecht",OPERATIONAL,,http://roti-chai.nl/,+31 30 207 2331,indian,keyword_name_website,en,1.0,5,"{""en"": 5}",caribbean,name
ChIJqZBbI_9lxkcRwCF3fuFHv-0,SUVAI Restaurant 🇮🇳,"establishment,food,point_of_interest,restaurant",4.4,134.0,,52.0797055,5.0945253,"Van Eysingalaan 388, Utrecht",OPERATIONAL,,http://www.suvai.nl/,+31 30 276 5321,indian,original,en,1.0,5,"{""en"": 5}",indian,reviews
ChIJI_kokbRvxkcR8SaeuIsEgC8,De Bierkantine - BBQ Restaurant & Biercafe,"establishment,food,point_of_interest,restaurant",4.6,221.0,2.0,52.0833485,5.093277899999999,"Ravellaan 96, Utrecht",OPERATIONAL,,http://www.debierkantine.com/,+31 6 53860403,american,keyword_name_website,en,1.0,5,"{""en"": 5}",american,name
ChIJTbNrIUVlxkcRySF1zxNChqE,Resto VanHarte Woonin Utrecht,"establishment,food,point_of_interest,restaurant",5.0,1.0,1.0,52.0769177,5.105557999999999,"Kon. Wilhelminalaan 9, Utrecht",OPERATIONAL,,https://restovanharte.nl/,+31 900 9003030,european,website_text,en,1.0,1,"{""en"": 1}",unknown,
ChIJybwlSvpvxkcRSksxtz6Pcrk,Tahdik,"establishment,food,point_of_interest,restaurant",3.9,93.0,,52.08414819999999,5.0926044,"Bartoklaan 21, Utrecht",OPERATIONAL,,http://tahdik.nl/,+31 30 202 1863,middle_eastern,original,en,1.0,5,"{""en"": 5}",middle_eastern,reviews
ChIJ9TEFf8hlxkcRetkCzpSMgJQ,Nomono,"establishment,food,point_of_interest,restaurant",4.8,138.0,,52.07556839999999,5.1074842,"Europalaan 2B, Utrecht",CLOSED_TEMPORARILY,,https://www.nomono-utrecht.nl/,+31 30 207 2915,surinamese,search_snippet,en,1.0,5,"{""en"": 5}",unknown,
ChIJ8XE_iVJlxkcR-TH5AR-_07E,Cupp,"cafe,establishment,food,point_of_interest,restaurant,store",4.2,321.0,,52.0780742,5.107988,"Kanaalweg 59, Utrecht",OPERATIONAL,,http://www.cupp.nl/,+31 30 276 4676,cafe,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJNxQh_2hvxkcR6mv5gulnU1c,Gastrobar Florijn,"establishment,food,point_of_interest,restaurant",,,,52.0869514,5.0962608,"Muntkade 90, Utrecht",OPERATIONAL,,,+31 30 207 4500,european,heuristic_name_only,,0.0,0,{},unknown,
ChIJx4400ztvxkcR2u8bgMnE2f8,Restaurant Feu | Bierpairing & Open Vuur,"establishment,food,point_of_interest,restaurant",4.8,174.0,,52.0829753,5.107698099999999,"Veilinghavenkade 59, Utrecht",OPERATIONAL,,https://restaurantfeu.nl/,+31 30 633 6556,vegan,search_snippet,en,1.0,5,"{""en"": 5}",unknown,
ChIJcbOEfJlvxkcR6Y5_Qy4cEZ4,Ixi Restaurant Sushi & Grill & Drink,"establishment,food,point_of_interest,restaurant",4.5,1039.0,2.0,52.0828394,5.1081164,"Veilinghavenkade 115, Utrecht",OPERATIONAL,"Airy restaurant serving Asian-fusion cuisine, grills & sushi amid contemporary surrounds.",http://www.ixirestaurant.nl/,+31 30 781 1781,japanese,keyword_name_website,en,1.0,5,"{""en"": 5}",japanese,name
ChIJUSFmyERvxkcRrtPLppKkF1Q,Restaurant eLe,"establishment,food,point_of_interest,restaurant",4.2,262.0,2.0,52.0880556,5.121111099999999,"Oudegracht 211, Utrecht",OPERATIONAL,,,+31 30 231 2165,american,original,en,1.0,5,"{""en"": 5}",american,reviews
ChIJl1hWuldvxkcRaFEI-_PBBYs,Eetcafé de Poort Utrecht,"bar,establishment,food,point_of_interest,restaurant",4.2,1536.0,2.0,52.0819312,5.1235275,"Tolsteegbarrière 2, Utrecht",OPERATIONAL,,http://www.eetcafedepoort.nl/,+31 30 231 4572,cafe,name_contains,en,1.0,5,"{""en"": 5}",unknown,
ChIJZdFbelBvxkcRZRN_JmfiYyc,De Goedheyd,"establishment,food,point_of_interest,restaurant",4.8,354.0,3.0,52.088608,5.1229777,"Hamburgerstraat 17, Utrecht",OPERATIONAL,"Classy, intimate eatery with a global menu spotlighting avant-garde entrees & desserts, plus wine.",http://www.degoedheyd.nl/,+31 30 246 8472,french,search_snippet,en,1.0,5,"{""en"": 5}",unknown,
ChIJM4eFC1dvxkcRsLhJUOIBNWU,KEEK bio koffiebar & lunchroom,"cafe,establishment,food,point_of_interest,restaurant,store",4.3,696.0,2.0,52.0831212,5.1232412,"Twijnstraat 23, Utrecht",OPERATIONAL,,http://www.keekutrecht.nl/,+31 30 233 3299,cafe,keyword_name_website,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJm0tbUVpvxkcRdx6cFL9Ia9s,Restaurant Blauw Utrecht,"establishment,food,point_of_interest,restaurant",4.5,1030.0,2.0,52.0878508,5.1195219,"Springweg 64, Utrecht",OPERATIONAL,,https://restaurantblauw.nl/,+31 30 234 2463,indonesian,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJuZ7BiVlvxkcRs8Pr2Grquoo,Bartholomeus Gasthuis,"establishment,food,health,point_of_interest,restaurant",4.9,15.0,,52.08551860000001,5.119927199999999,"Lange Smeestraat 40, Utrecht",OPERATIONAL,,http://www.bartholomeusgasthuis.nl/,+31 30 231 0254,european,original,en-US,0.8,5,"{""en"": 1, ""en-US"": 4}",european,reviews
ChIJG6aj71lvxkcRt7gAzhF1dqc,Geertekerk,"church,establishment,food,place_of_worship,point_of_interest,restaurant",4.4,279.0,,52.0846138,5.1206398,"Geertekerkhof 23, Utrecht",OPERATIONAL,,http://www.heirloom.nl/geertekerk,+31 30 231 0347,catering,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJo0e78VxvxkcRv2h6tMSLSzI,Hagenouw Eten,"bar,establishment,food,point_of_interest,restaurant",4.3,807.0,2.0,52.0890892,5.1136446,"Klepierre - Hoog Catharjne, Godebaldkwartier 255, Utrecht",OPERATIONAL,,http://www.hagenouw.net/,+31 30 236 9511,american,original,en,1.0,5,"{""en"": 5}",american,reviews
ChIJMwoNdlBvxkcRT5PGla-gVkw,De Rechtbank,"establishment,food,point_of_interest,restaurant",4.0,1530.0,2.0,52.0891483,5.1225809,"Korte Nieuwstraat 14, Utrecht",OPERATIONAL,"Chic eatery with a terrace preparing breakfast, meat plates, risotto & fish, plus coffee & wine.",http://www.derechtbank.com/,+31 30 233 0030,cafe,editorial_summary,en,1.0,5,"{""en"": 5}",unknown,
ChIJCxfhoVpvxkcRbuBejFDcHkI,Huize Molenaar,"establishment,food,point_of_interest,restaurant",4.6,76.0,,52.0894148,5.1223592,"Korte Nieuwstraat 6, Utrecht",OPERATIONAL,,http://www.heirloom.nl/,+31 30 231 0347,catering,website_text,en,1.0,5,"{""en"": 5}",unknown,
ChIJW5MOkVpvxkcRDYqgo2pLGBY,Kafé België,"bar,cafe,establishment,food,point_of_interest,restaurant",4.5,2788.0,2.0,52.0890121,5.1215358,"Oudegracht 196, Utrecht",OPERATIONAL,,http://www.kafebelgie.nl/,+31 30 231 2666,pub,original,en,1.0,5,"{""en"": 5}",pub,reviews
ChIJUSFmyERvxkcR7uSxYXHb_F8,River Kwai,"establishment,food,point_of_interest,restaurant",4.2,322.0,2.0,52.0893182,5.121237,"Oudegracht aan de Werf 184, Utrecht",OPERATIONAL,,http://www.riverkwai.nl/,+31 30 232 1851,indian,original,en,1.0,5,"{""en"": 5}",indian,reviews
ChIJvaf0I1tvxkcRDm5i65xuA24,Taj Mahal 🇮🇳,"establishment,food,point_of_interest,restaurant",4.0,1159.0,2.0,52.0898876,5.1189011,"Zadelstraat 32, Utrecht",OPERATIONAL,,https://www.tajmahal.nl/,+31 30 231 4530,indian,original,en,1.0,5,"{""en"": 5}",indian,reviews
ChIJebCyQFtvxkcR7mYuOs-cytw,La Ciabatta,"establishment,food,point_of_interest,restaurant",4.5,179.0,2.0,52.0899809,5.1177711,"Mariaplaats 8-A, Utrecht",OPERATIONAL,,http://www.laciabatta-utrecht.nl/contact,+31 30 232 2286,italian,original,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJRcRFrvhlxkcRB_HF3ZtqSgc,Snackbar Grutto,"establishment,food,point_of_interest,restaurant",4.2,121.0,,52.0794128,5.1268102,"Gruttostraat 1, Utrecht",OPERATIONAL,,,+31 30 251 5127,fast_food,keyword_name_website,en,0.6,5,"{""en"": 3, ""und"": 1, ""en-US"": 1}",indian,reviews
ChIJqUb_cvhlxkcR4abbwYgstbs,Japanese Don Dining KOUNOSUKE,"establishment,food,point_of_interest,restaurant",4.7,1083.0,3.0,52.0796012,5.122637,"Westerkade 27, Utrecht",OPERATIONAL,,https://www.don-kounosuke.com/,+31 30 265 7910,japanese,original,en,1.0,5,"{""en"": 5}",japanese,name
ChIJXTOme_hlxkcREdqDAV6CvTE,Orloff aan de kade,"establishment,food,point_of_interest,restaurant",4.2,1280.0,2.0,52.0796219,5.1235778,"Oosterkade 18, Utrecht",OPERATIONAL,,http://www.orloffaandekade.nl/,+31 30 268 6098,italian,original,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJSe6TtllvxkcR7_zI4TznYxE,SushiPoint Utrecht,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.9,161.0,2.0,52.0833065,5.1197251,"Pasteurstraat 1, Utrecht",OPERATIONAL,,https://www.sushipoint.nl/sushi-utrecht,+31 30 207 4222,japanese,keyword_name_website,en,1.0,5,"{""en"": 5}",japanese,reviews
ChIJIyuDs1dvxkcRuElK3kUcWuA,Louis Hartlooper Complex,"establishment,food,movie_theater,point_of_interest,restaurant",4.5,2180.0,,52.0816948,5.1242104,"Tolsteegbrug 1, Utrecht",OPERATIONAL,,https://www.hartlooper.nl/,+31 30 200 4400,cafe,heuristic_domain,en,1.0,5,"{""en"": 5}",unknown,
ChIJAwDssVdvxkcRHyqRcZBoXLo,Meneer Smakers,"establishment,food,point_of_interest,restaurant",4.1,998.0,2.0,52.08200780000001,5.123966999999999,"Twijnstraat 62, Utrecht",OPERATIONAL,,http://www.meneersmakers.nl/,+31 30 202 0190,american,original,en,1.0,5,"{""en"": 5}",american,reviews
ChIJ33_VCVdvxkcReB0yH7SBh2M,Vlaamsch Broodhuys Twijnstraat Utrecht,"bakery,cafe,establishment,food,point_of_interest,restaurant,store",4.0,314.0,2.0,52.082731,5.1236212,"Twijnstraat 34, Utrecht",OPERATIONAL,,https://www.vlaamschbroodhuys.nl/,+31 30 687 0947,cafe,keyword_name_website,en,1.0,5,"{""en"": 5}",italian,reviews
ChIJJdWz2VVvxkcRWJ3NYEKf42s,Snacksalon Abstede🍟,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.7,122.0,,52.0817276,5.127966199999999,"Notebomenlaan 1, Utrecht",OPERATIONAL,,http://www.snacksalonabstede-utrecht.nl/,+31 30 737 0689,american,original,en,1.0,5,"{""en"": 5}",american,reviews
ChIJEWe0iVlvxkcR2Sq-wzmES4E,Brasserie Zunte,"establishment,food,point_of_interest,restaurant",4.0,5.0,,52.0855036,5.1198795,"Lange Smeestraat 40, Utrecht",OPERATIONAL,,http://www.bartholomeusgasthuis.nl/,+31 30 231 0254,french,keyword_name_website,en,0.4,5,"{""en"": 2, ""en-US"": 1, ""und"": 2}",european,name
ChIJrSpDp1pvxkcRx9cLFc0JpoI,Zala’s Restaurant,"establishment,food,point_of_interest,restaurant",4.6,306.0,2.0,52.0897812,5.1226235,"Trans 7, Utrecht",OPERATIONAL,,https://www.zalas.nl/,+31 30 877 9367,french,search_snippet,en,1.0,5,"{""en"": 5}",unknown,
ChIJtVCL_1pvxkcRgNXW7eTXgEw,Springhaver,"bar,establishment,food,movie_theater,point_of_interest,restaurant",4.5,1675.0,,52.0882719,5.1191919,"Springweg 50, Utrecht",OPERATIONAL,,http://www.springhaver.nl/,+31 30 200 4400,cafe,website_text,en,1.0,5,"{""en"": 5}",unknown,
